siteVWC,yearVWC,octVWC5mean,octVWC5sd,octVWC20mean,octVWC20sd,octVWC50mean,octVWC50sd,novVWC5mean,novVWC5sd,novVWC20mean,novVWC20sd,novVWC50mean,novVWC50sd,decVWC5mean,decVWC5sd,decVWC20mean,decVWC20sd,decVWC50mean,decVWC50sd,janVWC5mean,janVWC5sd,janVWC20mean,janVWC20sd,janVWC50mean,janVWC50sd,febVWC5mean,febVWC5sd,febVWC20mean,febVWC20sd,febVWC50mean,febVWC50sd,marVWC5mean,marVWC5sd,marVWC20mean,marVWC20sd,marVWC50mean,marVWC50sd,aprVWC5mean,aprVWC5sd,aprVWC20mean,aprVWC20sd,aprVWC50mean,aprVWC50sd,mayVWC5mean,mayVWC5sd,mayVWC20mean,mayVWC20sd,mayVWC50mean,mayVWC50sd,junVWC5mean,junVWC5sd,junVWC20mean,junVWC20sd,junVWC50mean,junVWC50sd,julVWC5mean,julVWC5sd,julVWC20mean,julVWC20sd,julVWC50mean,julVWC50sd,augVWC5mean,augVWC5sd,augVWC20mean,augVWC20sd,augVWC50mean,augVWC50sd,sepVWC5mean,sepVWC5sd,sepVWC20mean,sepVWC20sd,sepVWC50mean,sepVWC50sd,ondVWC5mean,ondVWC5sd,ondVWC20mean,ondVWC20sd,ondVWC50mean,ondVWC50sd,jfmVWC5mean,jfmVWC5sd,jfmVWC20mean,jfmVWC20sd,jfmVWC50mean,jfmVWC50sd,amjVWC5mean,amjVWC5sd,amjVWC20mean,amjVWC20sd,amjVWC50mean,amjVWC50sd,jasVWC5mean,jasVWC5sd,jasVWC20mean,jasVWC20sd,jasVWC50mean,jasVWC50sd,preonsetVWC5,preonsetVWC5sd,preonsetVWC20,preonsetVWC20sd,preonsetVWC50,preonsetVWC50sd,
306,2004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.62,4.4151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306,2005,7.4677,5.8117,7.4387,1.1627,5.7871,0.71775,7.9033,5.8539,7.5667,1.0965,5.9633,0.63652,0.43226,0.52939,5.7226,0.29406,4.7742,0.20651,3.471,1.8316,5.9129,0.12843,4.5774,0.16874,4.7357,0.5632,5.9964,0.18152,4.5571,0.14511,5.2774,0.79528,5.9742,0.18791,4.4226,0.13835,9.1333,4.2835,7.22,1.9471,6.6833,4.4835,16.923,2.9659,16.187,2.8709,15.306,3.3889,9.7833,3.9008,10.213,1.7479,8.1133,0.96338,3.6065,1.7172,7.9161,0.5995,6.6097,0.42923,1.1387,0.50245,6.9935,0.25552,5.6581,0.31387,0.16667,0.19357,6.3633,0.23995,4.96,0.21909,5.2391,5.8353,6.9022,1.255,5.5033,0.76897,4.4867,1.4272,5.96,0.16947,4.5178,0.16529,12.001,5.145,11.262,4.3727,10.092,5.0148,1.6533,1.7848,7.0989,0.75367,5.7511,0.75425,3.2067,2.9497,6.5133,0.36619,5.2333,0.24976
306,2006,3.671,2.6367,7.8581,1.4378,7.3167,2.2711,9.7767,0.88928,10.213,0.50085,7.8467,0.58589,8.7935,1.1826,9.0226,0.31167,6.8129,0.17463,9.6323,0.41983,8.9645,0.12261,6.771,0.11887,8.4964,0.31208,8.65,0.1453,6.5036,0.15026,7.5484,0.21889,8.2935,0.15261,6.2161,0.15296,14.64,3.8826,9.84,1.1398,9.78,4.3882,21.503,2.2473,14.542,2.2242,14.652,2.4387,11.357,6.4118,11.763,3.6508,9.2633,2.8095,1.8387,1.5253,7.6613,0.37919,6.2484,0.33254,0,0,6.5516,0.30097,5.2355,0.32306,0,0,6.0867,0.20126,4.7,0.32293,7.388,3.204,9.0185,1.3126,7.3198,1.4014,8.5611,0.92914,8.6356,0.31277,6.4967,0.27043,15.896,6.1653,12.076,3.1869,11.269,4.0929,0.61957,1.2372,6.7739,0.72867,5.4099,0.7205,4.1067,2.4037,8.1533,1.3021,NaN,NaN
306,2007,1.45,1.3025,7.1194,0.69925,NaN,NaN,1.7133,3.4254,6.4433,2.0616,6.8367,1.1586,2.5032,0.90755,7.1677,0.11941,6.0161,0.17719,3.4935,0.21282,7.1613,0.091933,5.6935,0.089202,3.075,0.19365,6.9679,0.094491,5.5893,0.091649,5.0613,1.4712,7.3419,0.31174,5.6645,0.23741,8.0467,0.98111,8.69,0.688,9.91,3.5064,12.374,4.4491,13.197,3.0901,11.69,3.3846,3.1828,2.2353,8.1034,0.76601,6.831,0.45989,0,0,5.671,0.60343,5.4839,0.46554,0,0,3.6355,0.57593,4.2613,0.38702,2.2067,3.3074,4.0167,1.5077,3.8733,0.83457,1.8956,2.1924,6.9152,1.2766,6.3167,0.90693,3.9033,1.2238,7.1633,0.24789,5.6511,0.16162,7.97,4.7732,10.053,2.9774,9.5311,3.4615,0.71957,2.1372,4.4457,1.3227,4.5467,0.90511,NaN,NaN,6.7067,0.36345,NaN,NaN
306,2008,10.829,3.3923,9.3387,1.5798,6.871,1.9063,6.94,6.6347,8.07,0.64174,6.8667,0.54478,3.9581,0.89136,7.4355,0.11704,5.971,0.19182,4.8968,0.1378,7.471,0.086385,5.5774,0.10555,4.9414,0.12961,7.4517,0.087099,5.5207,0.094034,5.2065,0.19989,7.4581,0.095827,5.3903,0.12208,9.91,4.7829,8.6533,1.0792,7.8167,2.8328,21.984,2.6611,17.442,3.6133,14.074,2.6723,12.607,7.9627,13.34,4.6889,10.16,3.2293,0.13871,0.29741,4.9355,1.4887,5.3935,0.634,0.12333,0.45234,2.1097,0.59686,3.2355,0.51868,1.9133,3.2471,3.2767,3.0988,3.0828,1.1628,7.2457,5.1157,8.2837,1.2641,6.5663,1.2194,5.0165,0.2099,7.4604,0.089292,5.4956,0.13326,14.912,7.5828,13.192,4.9907,10.721,3.8879,0.71868,2.05,3.4424,2.2982,3.922,1.334,8.7267,2.6863,8.3467,0.63681,5.48,0.45857
306,2009,6.2613,3.108,8.1742,1.8896,5.2333,1.044,9.42,4.0677,10.04,1.8885,7.5138,1.3174,2.5867,1.1878,7.1633,0.35958,5.67,0.35052,3.1355,0.35642,6.9742,0.099892,5.2323,0.10128,3.7357,0.13393,6.9571,0.09595,5.1357,0.15685,4.2161,0.30887,7.0097,0.11359,5.0258,0.10636,14.603,6.1446,9.23,2.1748,6.3433,1.8495,18.306,3.5669,14.271,3.6459,10.8,3.7415,13.383,4.8282,12.357,3.0212,9.2533,2.4291,1.1613,1.5874,6.6645,1.3253,5.7645,0.56953,2.3194,3.4524,5.2548,1.9844,4.65,0.45163,0.78667,1.6374,4.3067,1.0563,3.4,0.36672,6.0912,4.0992,8.456,1.9498,6.1236,1.3889,3.6944,0.53346,6.9811,0.10482,5.1311,0.14889,15.463,5.3283,11.978,3.6431,8.8209,3.3357,1.4293,2.4586,5.4207,1.7828,4.6176,1.0793,5.36,3.2826,7.6867,2.0739,5.0067,1.437
306,2010,14.11,8.2304,9.4645,3.6483,7.3387,4.0944,6.7633,2.2689,8.21,0.54289,6.16,0.38471,3.4032,1.6956,7.2161,0.29899,5.4129,0.17653,4.2226,0.45145,7.0806,0.094585,5.0548,0.099461,5.8143,0.36486,7.3357,0.098936,5.0679,0.086297,6.6516,0.42729,7.5032,0.1016,5.3258,0.32961,9.0667,2.245,9.1333,1.8914,8.12,3.79,15.945,5.2695,10.668,1.5488,7.7161,0.58258,15.273,7.0656,13.64,3.8912,10.813,3.5703,0.30968,0.83321,4.1935,2.5284,5.2742,0.91322,0,0,0.22581,0.31514,1.229,1.2841,0,0,0,0,0,0,8.1065,6.7325,8.2978,2.3187,6.3054,2.4952,5.5544,1.1086,7.3056,0.20244,5.1522,0.24136,13.456,6.0517,11.142,3.2146,8.8703,3.2793,0.10435,0.50053,1.4891,2.4303,2.1913,2.4402,0.0066667,0.02582,3.1733,0.42337,2.8667,0.26637
306,2011,7.4452,6.4174,6.4581,3.1893,2.8677,2.7348,13.65,4.6529,9.47,0.9075,6.7567,0.63825,8.7633,0.52423,8.41,0.18261,6.0333,0.14223,9.5767,1.6152,8.8633,0.65679,6.5233,0.72048,8.2,0.67932,8.4393,0.20965,6.0643,0.18097,7.2968,0.15162,7.9903,0.11062,5.5903,0.10442,10.103,2.6746,9.78,2.157,7.0933,1.974,17.181,4.8528,14.19,2.7646,9.2452,2.0712,21.697,1.5921,17.657,1.6021,13.253,2.3664,6.0774,2.6429,8.4323,1.4467,6.3839,1.0014,0.74194,0.94084,4.1871,1.6103,3.1355,1.4073,NaN,NaN,NaN,NaN,NaN,NaN,9.9253,5.2901,8.0945,2.2919,5.1934,2.3545,8.3494,1.3857,8.4258,0.54031,6.0539,0.57939,16.336,5.809,13.879,3.907,9.8571,3.3181,NaN,NaN,NaN,NaN,NaN,NaN,6.14,6.2583,6.4667,2.0787,2.3467,2.7493
310,2003,13.945,3.4682,17.6,2.0989,0,0,18.813,2.9728,19.627,3.5988,0,0,14.319,6.1246,22.074,0.54404,0,0,21.742,6.2682,27.826,4.0614,0,0,24.846,4.8848,30.454,3.3943,3.7643,3.8528,29.19,1.9756,34.184,0.97881,9.0097,1.5497,26.683,3.8153,36.157,2.522,NaN,NaN,16.232,5.1926,28.929,3.9767,15.016,5.0725,6.1733,1.632,16.967,2.4484,6.76,1.798,3.8065,1.4266,12.645,0.78479,1.7677,1.0397,25.91,5.0678,24.27,8.7125,0.35667,0.26869,19.959,8.358,25.886,5.5999,0.50333,0.293,15.659,4.9031,19.768,3.0161,0,0,25.273,5.6163,30.833,4.0601,4.2744,4.4236,16.362,9.2008,27.368,8.4795,NaN,NaN,16.379,10.995,20.787,8.394,0.88571,0.90622,13.46,1.7727,16.273,0.7787,0,0
310,2004,11.132,6.9721,13.523,0.9269,NaN,NaN,14.817,8.8152,21.977,9.0846,NaN,NaN,12.803,4.1235,23.803,0.74094,NaN,NaN,9.4806,1.4842,25.226,3.5965,NaN,NaN,8.3138,0.8344,21.679,2.3604,NaN,NaN,19.077,7.9011,28.461,6.6609,NaN,NaN,30.777,1.4957,37.687,1.0418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3724,2.0119,10.493,1.3101,NaN,NaN,15.123,7.047,16.34,7.2975,NaN,NaN,18.777,4.0649,20.406,4.0503,NaN,NaN,10.637,4.4196,12.243,2.2918,NaN,NaN,12.897,6.9767,19.743,6.8708,NaN,NaN,12.378,6.7404,25.198,5.3378,NaN,NaN,15.153,12.87,23.882,11.986,NaN,NaN,14.891,6.2589,16.375,5.9673,NaN,NaN,17.06,0.65005,25.213,0.94557,NaN,NaN
310,2005,11.91,7.5132,14.584,7.6502,0,0,23.121,2.2765,28.014,2.2572,0.52414,0.9635,9.5806,6.167,24.581,3.1265,3.7226,1.7923,17.284,4.2786,29.519,0.73866,8.2871,0.65866,19.633,4.8492,27.596,1.4635,7.8,0.43412,27.055,1.7072,30.455,0.915,10.645,2.1511,31.05,3.3583,38.797,3.7669,39.567,7.8024,21.6,8.3606,30.358,8.0903,21.129,15.031,6.6633,2.6567,12.857,2.1334,3.9333,1.6604,7.15,8.2947,9.8067,0.62749,0.27667,0.45386,24.881,4.8487,24.474,7.9798,0.067742,0.17007,15.217,8.6562,14.143,2.2386,0.013333,0.050742,14.689,8.2257,22.269,7.5611,1.4352,2.0344,21.4,5.6897,29.262,1.5748,8.9607,1.8313,19.791,11.403,27.37,12.028,21.538,17.537,15.849,10.373,16.233,7.8475,0.11868,0.2996,NaN,NaN,NaN,NaN,NaN,NaN
310,2006,12.681,6.5905,9.7032,0.40454,NaN,NaN,4.5567,1.9751,8.81,0.59674,NaN,NaN,2.3833,0.54081,7.9633,0.25795,NaN,NaN,1.4839,2.2297,7.6419,0.36219,NaN,NaN,10.485,2.0072,8.0333,0.4151,NaN,NaN,17.5,9.0447,17.319,9.8619,NaN,NaN,15.603,6.1138,21.5,5.493,NaN,NaN,3.3484,1.4014,11.365,0.96663,NaN,NaN,5.8567,6.9911,9.7267,0.39474,NaN,NaN,15.755,6.5419,11.79,6.2941,NaN,NaN,27.074,2.2814,31.577,1.5355,NaN,NaN,19.73,7.9917,25.6,4.9507,NaN,NaN,6.6077,5.9903,8.8352,0.83896,NaN,NaN,9.7933,8.7273,11.131,7.3467,NaN,NaN,8.1333,7.5001,14.084,6.0626,NaN,NaN,20.865,7.6572,22.961,9.5783,NaN,NaN,0.74667,0.4086,7.4333,0.23503,NaN,NaN
310,2007,19.839,7.4038,21.758,5.5712,4.7645,0.57128,10.733,2.7084,17.107,1.5483,3.2867,0.39891,6.58,1.5034,14.652,0.24341,2.7065,0.19137,6.2645,0.93079,12.797,1.4352,2.6032,0.1402,17.993,7.6137,14.182,0.70135,3.0357,0.89244,20.887,5.4164,21.123,6.9326,13.232,13.165,16.576,4.5469,28.097,3.9864,19.372,10.739,8.59,2.2172,14.443,1.8158,5.33,1.9354,3.08,1.5613,10.773,0.92137,0.52,0.61611,11.816,11.759,15.91,10.994,0,0,24.194,4.8581,27.765,5.6962,2.4097,1.8593,15.42,6.7839,16.09,3.697,0.19667,0.33372,12.466,7.2551,17.847,4.4593,3.5891,0.96777,14.95,8.3207,16.096,5.5487,6.3989,9.1383,9.3348,6.3093,17.655,7.8748,8.2843,10.104,17.162,9.778,19.963,9.283,0.87609,1.546,9.6133,0.97165,16.453,0.51943,3.16,0.24727
310,2008,7.3968,4.258,12.429,1.9016,0,0,2.4633,0.37369,9.61,0.46856,0,0,26.287,2.2192,32.637,1.6683,4.6433,3.1242,24.361,1.6643,31.11,1.0245,6.9903,0.23714,26.028,0.82414,33.31,1.1226,9.0034,1.2614,27.645,1.7409,35.719,2.144,28.442,13.952,29.497,1.7533,39.117,1.6999,38.65,7.3125,16.548,6.1722,26.123,5.8481,8.6258,2.5653,6.59,3.764,16.08,4.283,3.3467,2.349,21.948,9.1283,21.926,9.9471,0.03871,0.10856,16.903,6.164,15.826,2.782,0.041935,0.10886,18.657,7.549,19.55,6.1651,0,0,11.998,10.645,18.162,10.378,1.5308,2.8218,26.011,2.0005,33.381,2.4364,14.94,12.701,17.534,10.306,27.096,10.353,16.784,16.238,19.175,7.9135,19.096,7.3295,0.027174,0.090303,2.2933,0.26583,9.2667,0.3559,0,0
310,2009,15.571,6.8106,16.332,3.681,0,0,7.8067,2.4244,11.093,0.4653,0,0,22.145,4.5788,14.639,4.6461,0,0,27.445,0.60819,31.268,1.6392,1.3258,1.8259,27.432,3.1065,31.889,1.498,7.3821,2.4086,27.468,2.5787,33.965,2.7442,20.552,14.657,28.653,1.4738,36.887,0.78289,40.107,4.5065,15.865,6.3926,22.506,6.307,8.2645,4.1835,10.243,2.6555,14.37,1.3812,1.59,1.1713,18.368,7.1792,16.406,6.2658,0.041935,0.088597,11.7,5.8006,13.958,2.6963,0,0,17.923,7.712,11.713,0.28374,0,0,15.254,7.6532,14.053,4.053,0,0,27.449,2.3009,32.39,2.3465,9.8322,11.934,18.227,8.7177,24.565,10.039,16.562,17.206,15.976,7.5143,14.051,4.3657,0.01413,0.054635,10.313,2.4758,13.9,1.4677,0,0
310,2010,5.2226,0.81064,10.119,0.69925,NaN,NaN,6.89,1.5595,9.25,0.25291,NaN,NaN,8.3806,3.8254,8.8258,0.18968,NaN,NaN,9.7419,0.90546,9.1742,0.17314,NaN,NaN,20.029,2.6632,9.5857,0.16934,NaN,NaN,26.181,1.0778,17.377,6.5143,NaN,NaN,30.713,3.7146,35.69,5.7295,NaN,NaN,29.545,5.2829,37.823,3.8779,NaN,NaN,8.5833,3.0624,17.663,5.2421,NaN,NaN,22.861,8.0946,19.387,9.1279,NaN,NaN,27.284,4.7267,9.7516,4.6523,NaN,NaN,13.557,6.314,18.647,1.1431,NaN,NaN,6.8304,2.7416,9.4,0.69961,NaN,NaN,18.604,7.128,12.128,5.3846,NaN,NaN,23.02,10.984,30.474,10.335,NaN,NaN,21.317,8.6293,15.899,7.3842,NaN,NaN,5.4733,1.0243,8.9467,0.19952,NaN,NaN
